Month Name,Month,Year,Query Count,Query Text,Month Num,Volume,,,,,,,,,,,
January,1,2020,26,sheriff office,1,Low,8239,,,,,,,,,,
January,1,2020,52,short term rental,1,Medium,2864,,,,,,,,,,
January,1,2020,14,short term rentals,1,Low,18917,,,,,,,,,,
January,1,2020,13,sidewalk waiver,1,Low,20168,,,,,,,,,,
January,1,2020,13,sidewalks,1,Low,20168,,,,,,,,,,
January,1,2020,28,sign permit,1,Low,7373,,,,,,,,,,
January,1,2020,62,simple search,1,Medium,2152,,,,,,,,,,
January,1,2020,25,small business,1,Low,8768,,,,,,,,,,
January,1,2020,31,small claims court,1,Low,6392,,,,,,,,,,
January,1,2020,14,snap,1,Low,18917,,,,,,,,,,
January,1,2020,13,snow day,1,Low,20168,,,,,,,,,,
January,1,2020,30,social services,1,Low,6674,,,,,,,,,,
January,1,2020,23,Sports,1,Low,9894,,,,,,,,,,
January,1,2020,29,staff,1,Low,7012,,,,,,,,,,
January,1,2020,20,Staff directory,1,Low,11950,,,,,,,,,,
January,1,2020,12,STD,1,Low,21410,,,,,,,,,,
January,1,2020,20,STD testing,1,Low,11950,,,,,,,,,,
January,1,2020,36,stormwater,1,Low,5095,,,,,,,,,,
January,1,2020,24,STRP,1,Low,9261,,,,,,,,,,
January,1,2020,26,styrofoam,1,Low,8239,,,,,,,,,,
January,1,2020,23,Summer camp,1,Low,9894,,,,,,,,,,
January,1,2020,13,summer programs,1,Low,20168,,,,,,,,,,
January,1,2020,11,surplus,1,Low,22840,,,,,,,,,,
January,1,2020,13,sustainability,1,Low,20168,,,,,,,,,,
January,1,2020,13,tag renewal,1,Low,20168,,,,,,,,,,
January,1,2020,21,Tags,1,Low,11275,,,,,,,,,,
January,1,2020,12,takaoria primm,1,Low,21410,,,,,,,,,,
January,1,2020,17,tax,1,Low,15102,,,,,,,,,,
January,1,2020,33,tax assessor,1,Low,5822,,,,,,,,,,
January,1,2020,18,tax records,1,Low,13846,,,,,,,,,,
January,1,2020,46,taxes,1,Low,3497,,,,,,,,,,
January,1,2020,72,teenage driver,1,Medium,1668,,,,,,,,,,
January,1,2020,13,tenncare,1,Low,20168,,,,,,,,,,
January,1,2020,22,Tickets,1,Low,10472,,,,,,,,,,
January,1,2020,12,tow in lot,1,Low,21410,,,,,,,,,,
January,1,2020,19,traffic,1,Low,12942,,,,,,,,,,
January,1,2020,11,Traffic accidents,1,Low,22840,,,,,,,,,,
January,1,2020,17,traffic calming,1,Low,15102,,,,,,,,,,
January,1,2020,12,traffic tickets,1,Low,21410,,,,,,,,,,
January,1,2020,23,training,1,Low,9894,,,,,,,,,,
January,1,2020,11,transportation,1,Low,22840,,,,,,,,,,
January,1,2020,61,trash,1,Medium,2207,,,,,,,,,,
January,1,2020,28,Trash pick up,1,Low,7373,,,,,,,,,,
January,1,2020,17,trash pickup,1,Low,15102,,,,,,,,,,
January,1,2020,62,trustee,1,Medium,2152,,,,,,,,,,
January,1,2020,12,unemployment,1,Low,21410,,,,,,,,,,
January,1,2020,11,universities,1,Low,22840,,,,,,,,,,
January,1,2020,23,Use and occupancy permit,1,Low,9894,,,,,,,,,,
January,1,2020,12,vacation,1,Low,21410,,,,,,,,,,
January,1,2020,18,value of property,1,Low,13846,,,,,,,,,,
January,1,2020,13,vendor,1,Low,20168,,,,,,,,,,
January,1,2020,16,visitor information,1,Low,16227,,,,,,,,,,
January,1,2020,41,Vital records,1,Low,4203,,,,,,,,,,
January,1,2020,14,voya,1,Low,18917,,,,,,,,,,
January,1,2020,42,W2,1,Low,4063,,,,,,,,,,
January,1,2020,17,w-2,1,Low,15102,,,,,,,,,,
January,1,2020,17,wanted,1,Low,15102,,,,,,,,,,
January,1,2020,15,warner park,1,Low,17757,,,,,,,,,,
January,1,2020,45,warrant,1,Low,3654,,,,,,,,,,
January,1,2020,11,Warrant search,1,Low,22840,,,,,,,,,,
January,1,2020,55,Warrants,1,Medium,2624,,,,,,,,,,
January,1,2020,77,water,1,Medium,1495,,,,,,,,,,
January,1,2020,34,Water bill,1,Low,5549,,,,,,,,,,
January,1,2020,12,water leaks,1,Low,21410,,,,,,,,,,
January,1,2020,12,water main map,1,Low,21410,,,,,,,,,,
January,1,2020,20,water quality,1,Low,11950,,,,,,,,,,
January,1,2020,28,water services,1,Low,7373,,,,,,,,,,
January,1,2020,20,wave country,1,Low,11950,,,,,,,,,,
January,1,2020,12,WEATHER,1,Low,21410,,,,,,,,,,
January,1,2020,30,Web pro,1,Low,6674,,,,,,,,,,
January,1,2020,46,webpro,1,Low,3497,,,,,,,,,,
January,1,2020,41,wic,1,Low,4203,,,,,,,,,,
January,1,2020,12,Wifi,1,Low,21410,,,,,,,,,,
January,1,2020,99,zoning,1,Medium,957,,,,,,,,,,
January,1,2020,20,zoning code,1,Low,11950,,,,,,,,,,
January,1,2020,16,Zoning codes,1,Low,16227,,,,,,,,,,
January,1,2020,14,zoning map,1,Low,18917,,,,,,,,,,
March,3,2019,9,311,3,Low,26399,,,,,,,,,,
August,8,2019,10,1633,8,Low,24413,,,,,,,,,,
January,1,2019,8,1049657,1,Low,28780,,,,,,,,,,
September,9,2019,17,2018059485,9,Low,15102,,,,,,,,,,
May,5,2019,22,2019013610,5,Low,10472,,,,,,,,,,
August,8,2019,12,2019021343,8,Low,21410,,,,,,,,,,
December,12,2019,11,2019071690,12,Low,22840,,,,,,,,,,
December,12,2019,27,"<h1><a href=""//sklepbonito.pl"" title=""//sklepbonito.pl"">lumpeks online</a>",12,Low,7822,,,,,,,,,,
November,11,2019,25,"<h1><a href=""//sklepbonito.pl"" title=""//sklepbonito.pl"">lumpeks online</a>",11,Low,8768,,,,,,,,,,
October,10,2019,20,"<h1><a href=""//sklepbonito.pl"" title=""//sklepbonito.pl"">lumpeks online</a>",10,Low,11950,,,,,,,,,,
June,6,2019,9,"<h1><a href=""//sklepbonito.pl"" title=""//sklepbonito.pl"">lumpeks online</a>",6,Low,26399,,,,,,,,,,
December,12,2019,10,"<h1><a href=""//sklepbonito.pl"" title=""//sklepbonito.pl"">second hand</a>",12,Low,24413,,,,,,,,,,
June,6,2019,8,"<h1><a href=""//sklepbonito.pl"" title=""//sklepbonito.pl"">second hand</a>",6,Low,28780,,,,,,,,,,
December,12,2019,14,"<h1><a href=""//sklepbonito.pl"" title=""//sklepbonito.pl"">second hand</a></h1>",12,Low,18917,,,,,,,,,,
November,11,2019,9,"<h1><a href=""//sklepbonito.pl"" title=""//sklepbonito.pl"">second hand</a></h1>",11,Low,26399,,,,,,,,,,
June,6,2019,8,"<h1><a href=""//sklepbonito.pl"" title=""//sklepbonito.pl"">second hand</a></h1>",6,Low,28780,,,,,,,,,,
July,7,2019,12,095-56,7,Low,21410,,,,,,,,,,
February,2,2019,12,1129 kenwood drive,2,Low,21410,,,,,,,,,,
July,7,2019,10,1235 little marrowbone rd,7,Low,24413,,,,,,,,,,
May,5,2019,9,158 rosa l parks,5,Low,26399,,,,,,,,,,
July,7,2019,10,15c2-12,7,Low,24413,,,,,,,,,,
June,6,2019,18,15c2-12,6,Low,13846,,,,,,,,,,
April,4,2019,11,15c2-12,4,Low,22840,,,,,,,,,,
August,8,2019,13,17.12.090-cluster lot option,8,Low,20168,,,,,,,,,,
February,2,2019,8,19-0049582,2,Low,28780,,,,,,,,,,
October,10,2019,10,2008-01,10,Low,24413,,,,,,,,,,
December,12,2019,13,2016 pensioner insurance,12,Low,20168,,,,,,,,,,
November,11,2019,12,2016 pensioner insurance,11,Low,21410,,,,,,,,,,
October,10,2019,11,2016 pensioner insurance,10,Low,22840,,,,,,,,,,
September,9,2019,9,2016 pensioner insurance,9,Low,26399,,,,,,,,,,
February,2,2019,8,2017 homicides,2,Low,28780,,,,,,,,,,
January,1,2019,14,2017 homicides,1,Low,18917,,,,,,,,,,
January,1,2019,8,2019 emission testing schedule,1,Low,28780,,,,,,,,,,
July,7,2019,9,2019 pay plan,7,Low,26399,,,,,,,,,,
June,6,2019,12,2019 pay plan,6,Low,21410,,,,,,,,,,
May,5,2019,8,2019 planning commission agenda,5,Low,28780,,,,,,,,,,
March,3,2019,155,2019-0163437,3,High,299,,,,,,,,,,
January,1,2019,8,2019Z-008PR-001,1,Low,28780,,,,,,,,,,
April,4,2019,14,2019Z-046PR-001,4,Low,18917,,,,,,,,,,
March,3,2019,12,2019Z-046PR-001,3,Low,21410,,,,,,,,,,
May,5,2019,9,2019Z-054PR-001,5,Low,26399,,,,,,,,,,
April,4,2019,14,2019Z-054PR-001,4,Low,18917,,,,,,,,,,
March,3,2019,24,2019z-054pr-001,3,Low,9261,,,,,,,,,,
September,9,2019,10,2020 budget,9,Low,24413,,,,,,,,,,
July,7,2019,14,2020 budget,7,Low,18917,,,,,,,,,,
June,6,2019,8,2020 budget,6,Low,28780,,,,,,,,,,
May,5,2019,19,2020 budget,5,Low,12942,,,,,,,,,,
May,5,2019,8,2020 budget hearings,5,Low,28780,,,,,,,,,,
July,7,2019,10,2020 pay plan,7,Low,24413,,,,,,,,,,
June,6,2019,19,2020 pay plan,6,Low,12942,,,,,,,,,,
May,5,2019,8,2020 pay plan,5,Low,28780,,,,,,,,,,
June,6,2019,8,2020 pay scale,6,Low,28780,,,,,,,,,,
January,1,2019,12,212 broadway,1,Low,21410,,,,,,,,,,
May,5,2019,8,2310 dundee lane driveway easement,5,Low,28780,,,,,,,,,,
November,11,2019,12,2523 Nolensville Rd,11,Low,21410,,,,,,,,,,
December,12,2019,12,"2819 Bransford Avenue, Nashville TN",12,Low,21410,,,,,,,,,,
December,12,2019,19,2nd chance,12,Low,12942,,,,,,,,,,
December,12,2019,12,2nd chance online for felons,12,Low,21410,,,,,,,,,,
March,3,2019,8,3-17-19 vehicle accidents on old charlotte pike,3,Low,28780,,,,,,,,,,
March,3,2019,9,3624 Bowlingate Lane,3,Low,26399,,,,,,,,,,
July,7,2019,11,4003 A woodmont bulevar nashville tn.,7,Low,22840,,,,,,,,,,
May,5,2019,8,4043 MAXWELL RD,5,Low,28780,,,,,,,,,,
January,1,2019,12,4312 Bernard road,1,Low,21410,,,,,,,,,,
December,12,2019,14,510 E Campbell Rd Madison tn,12,Low,18917,,,,,,,,,,
September,9,2019,10,5312 Elkins Avenue,9,Low,24413,,,,,,,,,,
September,9,2019,9,6.80.550,9,Low,26399,,,,,,,,,,
March,3,2019,12,604 RUSSELL ST,3,Low,21410,,,,,,,,,,
May,5,2019,8,625 monte carlo dr,5,Low,28780,,,,,,,,,,
September,9,2019,9,720 form,9,Low,26399,,,,,,,,,,
August,8,2019,11,720 form,8,Low,22840,,,,,,,,,,
July,7,2019,13,720 FORM,7,Low,20168,,,,,,,,,,
June,6,2019,13,720 form,6,Low,20168,,,,,,,,,,
May,5,2019,8,720 form,5,Low,28780,,,,,,,,,,
April,4,2019,17,720 form,4,Low,15102,,,,,,,,,,
March,3,2019,10,720 form,3,Low,24413,,,,,,,,,,
February,2,2019,8,720 form,2,Low,28780,,,,,,,,,,
September,9,2019,15,74-1115,9,Low,17757,,,,,,,,,,
November,11,2019,8,96-555,11,Low,28780,,,,,,,,,,
November,11,2019,8,98-1234,11,Low,28780,,,,,,,,,,
September,9,2019,16,a copy of report,9,Low,16227,,,,,,,,,,
January,1,2019,9,Aaron Jenkins,1,Low,26399,,,,,,,,,,
August,8,2019,16,Absentee ballot,8,Low,16227,,,,,,,,,,
July,7,2019,10,Absentee ballot,7,Low,24413,,,,,,,,,,
July,7,2019,33,Absentee Owners,7,Low,5822,,,,,,,,,,
December,12,2019,14,accident,12,Low,18917,,,,,,,,,,
November,11,2019,10,accident,11,Low,24413,,,,,,,,,,
October,10,2019,15,accident,10,Low,17757,,,,,,,,,,
July,7,2019,15,accident,7,Low,17757,,,,,,,,,,
June,6,2019,10,accident,6,Low,24413,,,,,,,,,,
April,4,2019,10,Accident,4,Low,24413,,,,,,,,,,
March,3,2019,11,Accident,3,Low,22840,,,,,,,,,,
February,2,2019,15,Accident,2,Low,17757,,,,,,,,,,
January,1,2019,8,Accident,1,Low,28780,,,,,,,,,,
March,3,2019,8,accident form,3,Low,28780,,,,,,,,,,
February,2,2019,8,accident form,2,Low,28780,,,,,,,,,,
December,12,2019,140,Accident report,12,High,410,,,,,,,,,,
November,11,2019,128,accident report,11,High,543,,,,,,,,,,
October,10,2019,131,accident report,10,High,510,,,,,,,,,,
September,9,2019,108,Accident report,9,High,804,,,,,,,,,,
August,8,2019,111,accident report,8,High,764,,,,,,,,,,
July,7,2019,107,accident report,7,High,819,,,,,,,,,,
June,6,2019,106,accident report,6,High,840,,,,,,,,,,
May,5,2019,120,accident report,5,High,643,,,,,,,,,,
April,4,2019,114,accident report,4,High,728,,,,,,,,,,
March,3,2019,85,accident report,3,Medium,1255,,,,,,,,,,
February,2,2019,87,accident report,2,Medium,1211,,,,,,,,,,
January,1,2019,83,Accident report,1,Medium,1301,,,,,,,,,,
December,12,2019,80,Accident Reports,12,Medium,1397,,,,,,,,,,
November,11,2019,120,accident reports,11,High,643,,,,,,,,,,
October,10,2019,69,accident reports,10,Medium,1787,,,,,,,,,,
September,9,2019,51,Accident Reports,9,Medium,2959,,,,,,,,,,
August,8,2019,42,accident reports,8,Low,4063,,,,,,,,,,
July,7,2019,56,accident reports,7,Medium,2553,,,,,,,,,,
June,6,2019,49,accident reports,6,Low,3146,,,,,,,,,,
May,5,2019,68,accident reports,5,Medium,1833,,,,,,,,,,
April,4,2019,75,ACCIDENT REPORTS,4,Medium,1565,,,,,,,,,,
March,3,2019,68,Accident reports,3,Medium,1833,,,,,,,,,,
February,2,2019,52,accident reports,2,Medium,2864,,,,,,,,,,
January,1,2019,49,accident reports,1,Low,3146,,,,,,,,,,
December,12,2019,17,accidents,12,Low,15102,,,,,,,,,,
November,11,2019,16,accidents,11,Low,16227,,,,,,,,,,
October,10,2019,14,accidents,10,Low,18917,,,,,,,,,,
September,9,2019,26,accidents,9,Low,8239,,,,,,,,,,
July,7,2019,9,Accidents,7,Low,26399,,,,,,,,,,
June,6,2019,10,accidents,6,Low,24413,,,,,,,,,,
April,4,2019,10,accidents,4,Low,24413,,,,,,,,,,
March,3,2019,12,accidents,3,Low,21410,,,,,,,,,,
February,2,2019,16,Accidents,2,Low,16227,,,,,,,,,,
January,1,2019,10,accidents,1,Low,24413,,,,,,,,,,
December,12,2019,11,active incidents,12,Low,22840,,,,,,,,,,
November,11,2019,8,Active inmates,11,Low,28780,,,,,,,,,,
June,6,2019,13,Active inmates,6,Low,20168,,,,,,,,,,
January,1,2019,8,ACTIVE INMATES,1,Low,28780,,,,,,,,,,
October,10,2019,9,active warrants,10,Low,26399,,,,,,,,,,
September,9,2019,10,Active warrants,9,Low,24413,,,,,,,,,,
July,7,2019,12,Active warrants,7,Low,21410,,,,,,,,,,
May,5,2019,9,ADA,5,Low,26399,,,,,,,,,,
December,12,2019,11,address,12,Low,22840,,,,,,,,,,
November,11,2019,13,Address,11,Low,20168,,,,,,,,,,
October,10,2019,10,address,10,Low,24413,,,,,,,,,,
September,9,2019,14,address,9,Low,18917,,,,,,,,,,
August,8,2019,12,Address,8,Low,21410,,,,,,,,,,
July,7,2019,12,Address,7,Low,21410,,,,,,,,,,
June,6,2019,14,address,6,Low,18917,,,,,,,,,,
April,4,2019,19,Address,4,Low,12942,,,,,,,,,,
March,3,2019,12,Address,3,Low,21410,,,,,,,,,,
February,2,2019,15,address,2,Low,17757,,,,,,,,,,
January,1,2019,14,Address,1,Low,18917,,,,,,,,,,
November,11,2019,14,Adoption,11,Low,18917,,,,,,,,,,
June,6,2019,11,Adoption,6,Low,22840,,,,,,,,,,
April,4,2019,10,affidavit,4,Low,24413,,,,,,,,,,
April,4,2019,10,affordable housing,4,Low,24413,,,,,,,,,,
March,3,2019,12,affordable housing,3,Low,21410,,,,,,,,,,
February,2,2019,11,affordable housing,2,Low,22840,,,,,,,,,,
January,1,2019,8,affordable housing,1,Low,28780,,,,,,,,,,
October,10,2019,9,age of vehicle for inspection,10,Low,26399,,,,,,,,,,
November,11,2019,10,Agenda,11,Low,24413,,,,,,,,,,
August,8,2019,10,agenda,8,Low,24413,,,,,,,,,,
July,7,2019,12,agenda,7,Low,21410,,,,,,,,,,
June,6,2019,10,agenda,6,Low,24413,,,,,,,,,,
May,5,2019,13,Agenda,5,Low,20168,,,,,,,,,,
April,4,2019,12,agenda,4,Low,21410,,,,,,,,,,
March,3,2019,9,Agenda,3,Low,26399,,,,,,,,,,
February,2,2019,13,Agenda,2,Low,20168,,,,,,,,,,
July,7,2019,9,Agressive driver,7,Low,26399,,,,,,,,,,
December,12,2019,11,air bnb,12,Low,22840,,,,,,,,,,
August,8,2019,12,air bnb,8,Low,21410,,,,,,,,,,
July,7,2019,9,air bnb,7,Low,26399,,,,,,,,,,
May,5,2019,10,air bnb,5,Low,24413,,,,,,,,,,
January,1,2019,12,air bnb,1,Low,21410,,,,,,,,,,
October,10,2019,10,airbnb,10,Low,24413,,,,,,,,,,
September,9,2019,16,airbnb,9,Low,16227,,,,,,,,,,
August,8,2019,15,airbnb,8,Low,17757,,,,,,,,,,
July,7,2019,11,airbnb,7,Low,22840,,,,,,,,,,
June,6,2019,16,airbnb,6,Low,16227,,,,,,,,,,
May,5,2019,16,airbnb,5,Low,16227,,,,,,,,,,
April,4,2019,12,airbnb,4,Low,21410,,,,,,,,,,
March,3,2019,12,airbnb,3,Low,21410,,,,,,,,,,
January,1,2019,9,airbnb,1,Low,26399,,,,,,,,,,
December,12,2019,10,airport,12,Low,24413,,,,,,,,,,
September,9,2019,9,Airport,9,Low,26399,,,,,,,,,,
December,12,2019,25,airport authority,12,Low,8768,,,,,,,,,,
February,2,2019,9,airport authority,2,Low,26399,,,,,,,,,,
January,1,2019,8,airport authority,1,Low,28780,,,,,,,,,,
May,5,2019,10,alarm,5,Low,24413,,,,,,,,,,
March,3,2019,15,alarm,3,Low,17757,,,,,,,,,,
November,11,2019,8,alarm permit,11,Low,28780,,,,,,,,,,
October,10,2019,15,alarm permit,10,Low,17757,,,,,,,,,,
August,8,2019,11,alarm permit,8,Low,22840,,,,,,,,,,
July,7,2019,15,Alarm permit,7,Low,17757,,,,,,,,,,
April,4,2019,11,alarm permit,4,Low,22840,,,,,,,,,,
March,3,2019,23,alarm permit,3,Low,9894,,,,,,,,,,
February,2,2019,21,alarm permit,2,Low,11275,,,,,,,,,,
January,1,2019,19,alarm permit,1,Low,12942,,,,,,,,,,
May,5,2019,9,Alarm permits,5,Low,26399,,,,,,,,,,
April,4,2019,15,alarm permits,4,Low,17757,,,,,,,,,,
March,3,2019,15,alarm permits,3,Low,17757,,,,,,,,,,
February,2,2019,9,alarm permits,2,Low,26399,,,,,,,,,,
January,1,2019,11,Alarm permits,1,Low,22840,,,,,,,,,,
November,11,2019,11,alarm registration,11,Low,22840,,,,,,,,,,
October,10,2019,10,alarm registration,10,Low,24413,,,,,,,,,,
August,8,2019,19,Alarm registration,8,Low,12942,,,,,,,,,,
July,7,2019,26,Alarm registration,7,Low,8239,,,,,,,,,,
June,6,2019,15,alarm registration,6,Low,17757,,,,,,,,,,
May,5,2019,8,alarm registration,5,Low,28780,,,,,,,,,,
April,4,2019,24,alarm registration,4,Low,9261,,,,,,,,,,
March,3,2019,31,alarm registration,3,Low,6392,,,,,,,,,,
February,2,2019,21,alarm registration,2,Low,11275,,,,,,,,,,
June,6,2019,8,Alcohol,6,Low,28780,,,,,,,,,,
September,9,2019,16,alert(1),9,Low,16227,,,,,,,,,,
August,8,2019,9,amanda hudgins,8,Low,26399,,,,,,,,,,
July,7,2019,17,amazon,7,Low,15102,,,,,,,,,,
May,5,2019,10,amazon,5,Low,24413,,,,,,,,,,
March,3,2019,8,Amazon,3,Low,28780,,,,,,,,,,
February,2,2019,19,amazon,2,Low,12942,,,,,,,,,,
December,12,2019,21,Ambulance,12,Low,11275,,,,,,,,,,
September,9,2019,21,ana burgos,9,Low,11275,,,,,,,,,,
May,5,2019,8,animal,5,Low,28780,,,,,,,,,,
March,3,2019,12,Animal,3,Low,21410,,,,,,,,,,
December,12,2019,25,Animal control,12,Low,8768,,,,,,,,,,
November,11,2019,34,animal control,11,Low,5549,,,,,,,,,,
October,10,2019,24,Animal control,10,Low,9261,,,,,,,,,,
September,9,2019,29,animal control,9,Low,7012,,,,,,,,,,
August,8,2019,28,animal control,8,Low,7373,,,,,,,,,,
July,7,2019,29,animal control,7,Low,7012,,,,,,,,,,
June,6,2019,30,animal control,6,Low,6674,,,,,,,,,,
May,5,2019,20,Animal control,5,Low,11950,,,,,,,,,,
April,4,2019,34,animal control,4,Low,5549,,,,,,,,,,
March,3,2019,29,animal control,3,Low,7012,,,,,,,,,,
February,2,2019,22,animal control,2,Low,10472,,,,,,,,,,
January,1,2019,32,ANimal control,1,Low,6069,,,,,,,,,,
December,12,2019,13,animal shelter,12,Low,20168,,,,,,,,,,
November,11,2019,14,animal shelter,11,Low,18917,,,,,,,,,,
September,9,2019,9,animal shelter,9,Low,26399,,,,,,,,,,
August,8,2019,17,animal shelter,8,Low,15102,,,,,,,,,,
July,7,2019,15,animal shelter,7,Low,17757,,,,,,,,,,
June,6,2019,20,animal shelter,6,Low,11950,,,,,,,,,,
May,5,2019,13,animal shelter,5,Low,20168,,,,,,,,,,
April,4,2019,13,animal shelter,4,Low,20168,,,,,,,,,,
March,3,2019,13,animal shelter,3,Low,20168,,,,,,,,,,
February,2,2019,11,Animal shelter,2,Low,22840,,,,,,,,,,
January,1,2019,9,animal shelter,1,Low,26399,,,,,,,,,,
May,5,2019,20,Anissa fittro,5,Low,11950,,,,,,,,,,
December,12,2019,28,annual enrollment,12,Low,7373,,,,,,,,,,
November,11,2019,22,annual enrollment,11,Low,10472,,,,,,,,,,
October,10,2019,47,annual enrollment,10,Low,3375,,,,,,,,,,
September,9,2019,24,annual enrollment,9,Low,9261,,,,,,,,,,
August,8,2019,18,annual enrollment,8,Low,13846,,,,,,,,,,
July,7,2019,13,annual enrollment,7,Low,20168,,,,,,,,,,
June,6,2019,13,annual enrollment,6,Low,20168,,,,,,,,,,
May,5,2019,10,annual enrollment,5,Low,24413,,,,,,,,,,
April,4,2019,19,annual enrollment,4,Low,12942,,,,,,,,,,
March,3,2019,14,annual enrollment,3,Low,18917,,,,,,,,,,
February,2,2019,14,annual enrollment,2,Low,18917,,,,,,,,,,
January,1,2019,24,annual enrollment,1,Low,9261,,,,,,,,,,
October,10,2019,14,Antioch,10,Low,18917,,,,,,,,,,
June,6,2019,9,APC-100,6,Low,26399,,,,,,,,,,
December,12,2019,18,Application,12,Low,13846,,,,,,,,,,
November,11,2019,17,application,11,Low,15102,,,,,,,,,,
October,10,2019,12,application,10,Low,21410,,,,,,,,,,
September,9,2019,16,application,9,Low,16227,,,,,,,,,,
August,8,2019,16,application,8,Low,16227,,,,,,,,,,
July,7,2019,10,application,7,Low,24413,,,,,,,,,,
June,6,2019,19,application,6,Low,12942,,,,,,,,,,
May,5,2019,11,application,5,Low,22840,,,,,,,,,,
April,4,2019,17,application,4,Low,15102,,,,,,,,,,
March,3,2019,18,application,3,Low,13846,,,,,,,,,,
February,2,2019,23,Application,2,Low,9894,,,,,,,,,,
January,1,2019,24,application,1,Low,9261,,,,,,,,,,
November,11,2019,8,applications,11,Low,28780,,,,,,,,,,
October,10,2019,11,applications,10,Low,22840,,,,,,,,,,
April,4,2019,10,applications,4,Low,24413,,,,,,,,,,
February,2,2019,8,Apply,2,Low,28780,,,,,,,,,,
December,12,2019,9,appraisal,12,Low,26399,,,,,,,,,,
June,6,2019,8,ar2a,6,Low,28780,,,,,,,,,,
May,5,2019,9,ar2a,5,Low,26399,,,,,,,,,,
May,5,2019,9,archibus,5,Low,26399,,,,,,,,,,
March,3,2019,9,archibus,3,Low,26399,,,,,,,,,,
November,11,2019,14,archives,11,Low,18917,,,,,,,,,,
October,10,2019,17,archives,10,Low,15102,,,,,,,,,,
September,9,2019,15,archives,9,Low,17757,,,,,,,,,,
August,8,2019,20,archives,8,Low,11950,,,,,,,,,,
July,7,2019,24,archives,7,Low,9261,,,,,,,,,,
June,6,2019,19,archives,6,Low,12942,,,,,,,,,,
May,5,2019,12,archives,5,Low,21410,,,,,,,,,,
April,4,2019,13,archives,4,Low,20168,,,,,,,,,,
February,2,2019,10,archives,2,Low,24413,,,,,,,,,,
January,1,2019,8,archives,1,Low,28780,,,,,,,,,,
January,1,2019,8,Area 4 brush,1,Low,28780,,,,,,,,,,
December,12,2019,24,Arrest,12,Low,9261,,,,,,,,,,
November,11,2019,12,Arrest,11,Low,21410,,,,,,,,,,
October,10,2019,18,Arrest,10,Low,13846,,,,,,,,,,
September,9,2019,9,Arrest,9,Low,26399,,,,,,,,,,
August,8,2019,20,Arrest,8,Low,11950,,,,,,,,,,
July,7,2019,21,arrest,7,Low,11275,,,,,,,,,,
June,6,2019,32,Arrest,6,Low,6069,,,,,,,,,,
May,5,2019,21,arrest,5,Low,11275,,,,,,,,,,
April,4,2019,8,Arrest,4,Low,28780,,,,,,,,,,
March,3,2019,19,arrest,3,Low,12942,,,,,,,,,,
February,2,2019,17,Arrest,2,Low,15102,,,,,,,,,,
January,1,2019,19,Arrest,1,Low,12942,,,,,,,,,,
December,12,2019,17,Arrest record,12,Low,15102,,,,,,,,,,
November,11,2019,16,arrest record,11,Low,16227,,,,,,,,,,
October,10,2019,14,arrest record,10,Low,18917,,,,,,,,,,
September,9,2019,12,arrest record,9,Low,21410,,,,,,,,,,
August,8,2019,19,arrest record,8,Low,12942,,,,,,,,,,
July,7,2019,25,Arrest record,7,Low,8768,,,,,,,,,,
June,6,2019,16,arrest record,6,Low,16227,,,,,,,,,,
May,5,2019,18,arrest record,5,Low,13846,,,,,,,,,,
April,4,2019,13,Arrest record,4,Low,20168,,,,,,,,,,
February,2,2019,14,Arrest record,2,Low,18917,,,,,,,,,,
January,1,2019,9,arrest record,1,Low,26399,,,,,,,,,,
December,12,2019,42,arrest records,12,Low,4063,,,,,,,,,,
November,11,2019,33,Arrest records,11,Low,5822,,,,,,,,,,
October,10,2019,52,arrest records,10,Medium,2864,,,,,,,,,,
September,9,2019,44,Arrest records,9,Low,3772,,,,,,,,,,
August,8,2019,26,arrest records,8,Low,8239,,,,,,,,,,
July,7,2019,49,arrest records,7,Low,3146,,,,,,,,,,
June,6,2019,38,arrest records,6,Low,4689,,,,,,,,,,
May,5,2019,29,arrest records,5,Low,7012,,,,,,,,,,
April,4,2019,43,arrest records,4,Low,3912,,,,,,,,,,
March,3,2019,23,Arrest records,3,Low,9894,,,,,,,,,,
February,2,2019,28,Arrest records,2,Low,7373,,,,,,,,,,
January,1,2019,47,arrest records,1,Low,3375,,,,,,,,,,
October,10,2019,11,arrest report,10,Low,22840,,,,,,,,,,
June,6,2019,8,arrest reports,6,Low,28780,,,,,,,,,,
December,12,2019,26,arrests,12,Low,8239,,,,,,,,,,
November,11,2019,38,Arrests,11,Low,4689,,,,,,,,,,
October,10,2019,30,arrests,10,Low,6674,,,,,,,,,,
September,9,2019,35,arrests,9,Low,5316,,,,,,,,,,
August,8,2019,33,arrests,8,Low,5822,,,,,,,,,,
